OrderID,Date,Category,Region,Channel,UnitsSold,UnitPrice,Discount,Revenue
103183,2023-04-05,Sports & Outdoors,South,Online,1,50.05,0.0,50.05
103184,2023-04-05,Clothing,East,Online,1,32.44,0.0,32.44
103185,2023-04-05,Clothing,West,Online,2,53.8,0.05,102.22
103186,2023-04-05,Sports & Outdoors,East,In-Store,1,58.15,0.0,58.15
103177,2023-04-05,Books & Media,North,In-Store,1,21.03,0.0,21.03
103227,2023-04-06,Sports & Outdoors,West,In-Store,1,65.32,0.0,65.32
103228,2023-04-06,Clothing,North,In-Store,2,40.55,0.0,81.1
103229,2023-04-06,Sports & Outdoors,South,Online,1,54.93,0.0,54.93
103230,2023-04-06,Clothing,Central,In-Store,3,41.67,0.0,125.01
103231,2023-04-06,Home & Garden,West,Online,1,61.66,0.0,61.66
103232,2023-04-06,Electronics,Central,Online,2,207.9,0.0,415.8
103237,2023-04-06,Books & Media,West,In-Store,1,18.48,0.0,18.48
103234,2023-04-06,Clothing,South,Online,1,36.5,0.0,36.5
103235,2023-04-06,Books & Media,North,Online,2,19.29,0.0,38.58
103236,2023-04-06,Sports & Outdoors,South,In-Store,1,49.77,0.0,49.77
103238,2023-04-06,Electronics,North,Online,1,248.41,0.0,248.41
103239,2023-04-06,Beauty & Health,North,In-Store,1,39.48,0.0,39.48
103240,2023-04-06,Electronics,East,Online,1,376.01,0.0,376.01
103233,2023-04-06,Beauty & Health,East,Online,1,44.05,0.0,44.05
103226,2023-04-06,Sports & Outdoors,East,In-Store,1,50.42,0.0,50.42
103223,2023-04-06,Home & Garden,East,Online,1,82.96,0.0,82.96
103224,2023-04-06,Sports & Outdoors,East,Online,1,46.91,0.0,46.91
103225,2023-04-06,Beauty & Health,East,In-Store,1,37.95,0.0,37.95
103210,2023-04-06,Electronics,Central,In-Store,2,301.37,0.0,602.74
103211,2023-04-06,Books & Media,East,In-Store,1,18.29,0.0,18.29
103212,2023-04-06,Beauty & Health,North,In-Store,1,37.3,0.0,37.3
103214,2023-04-06,Clothing,West,In-Store,2,47.97,0.0,95.94
103215,2023-04-06,Sports & Outdoors,Central,Online,1,60.85,0.0,60.85
103213,2023-04-06,Clothing,North,Online,1,52.52,0.0,52.52
103217,2023-04-06,Electronics,North,Online,2,201.8,0.0,403.6
103218,2023-04-06,Clothing,West,In-Store,1,32.8,0.0,32.8
103219,2023-04-06,Home & Garden,North,In-Store,1,100.32,0.0,100.32
103220,2023-04-06,Clothing,Central,Online,1,47.88,0.0,47.88
103221,2023-04-06,Electronics,West,Online,5,206.69,0.0,1033.45
103222,2023-04-06,Home & Garden,Central,Online,1,101.15,0.0,101.15
103216,2023-04-06,Electronics,Central,Online,1,265.1,0.0,265.1
103265,2023-04-07,Clothing,South,Online,2,55.97,0.0,111.94
103260,2023-04-07,Electronics,West,Online,2,248.74,0.0,497.48
103261,2023-04-07,Home & Garden,North,Online,1,98.58,0.0,98.58
103262,2023-04-07,Clothing,West,Online,2,39.58,0.0,79.16
103263,2023-04-07,Sports & Outdoors,East,In-Store,2,56.17,0.0,112.34
103264,2023-04-07,Clothing,North,Online,2,40.58,0.0,81.16
103266,2023-04-07,Sports & Outdoors,Central,In-Store,1,46.67,0.0,46.67
103273,2023-04-07,Books & Media,North,In-Store,4,19.25,0.0,77.0
103268,2023-04-07,Clothing,East,In-Store,5,39.87,0.0,199.35
103269,2023-04-07,Beauty & Health,West,In-Store,4,43.24,0.0,172.96
103270,2023-04-07,Home & Garden,South,In-Store,2,68.12,0.0,136.24
103274,2023-04-07,Electronics,North,Online,1,219.29,0.05,208.33
103271,2023-04-07,Clothing,Central,In-Store,1,39.97,0.0,39.97
103272,2023-04-07,Clothing,East,Online,1,29.91,0.0,29.91
103259,2023-04-07,Sports & Outdoors,West,Online,3,48.05,0.0,144.15
103267,2023-04-07,Beauty & Health,West,Online,4,37.94,0.0,151.76
103258,2023-04-07,Beauty & Health,North,In-Store,1,36.54,0.0,36.54
103244,2023-04-07,Electronics,North,Online,1,256.28,0.0,256.28
103256,2023-04-07,Clothing,Central,In-Store,2,37.47,0.1,67.45
103257,2023-04-07,Electronics,East,In-Store,1,320.98,0.0,320.98
103241,2023-04-07,Clothing,Central,In-Store,1,35.92,0.0,35.92
103242,2023-04-07,Books & Media,North,Online,1,30.11,0.0,30.11
103245,2023-04-07,Electronics,South,Online,1,246.27,0.0,246.27
103246,2023-04-07,Clothing,East,Online,1,40.7,0.1,36.63
103247,2023-04-07,Books & Media,North,In-Store,1,21.36,0.0,21.36
103248,2023-04-07,Clothing,East,In-Store,5,43.95,0.0,219.75
103243,2023-04-07,Sports & Outdoors,North,Online,1,69.55,0.0,69.55
103250,2023-04-07,Electronics,East,In-Store,2,219.66,0.0,439.32
103251,2023-04-07,Home & Garden,Central,Online,1,73.89,0.0,73.89
103252,2023-04-07,Sports & Outdoors,North,Online,1,45.12,0.0,45.12
103253,2023-04-07,Books & Media,East,In-Store,1,12.84,0.0,12.84
103254,2023-04-07,Clothing,Central,In-Store,3,56.38,0.0,169.14
103255,2023-04-07,Electronics,Central,In-Store,1,262.26,0.0,262.26
103249,2023-04-07,Home & Garden,East,Online,1,48.48,0.0,48.48
103306,2023-04-08,Home & Garden,North,In-Store,1,68.88,0.0,68.88
103298,2023-04-08,Home & Garden,East,Online,1,69.96,0.0,69.96
103299,2023-04-08,Home & Garden,East,Online,1,72.65,0.0,72.65
103301,2023-04-08,Home & Garden,North,Online,1,73.76,0.1,66.38
103302,2023-04-08,Electronics,South,In-Store,4,220.99,0.0,883.96
103303,2023-04-08,Beauty & Health,North,Online,2,24.68,0.0,49.36
103304,2023-04-08,Home & Garden,East,Online,1,90.18,0.05,85.67
103305,2023-04-08,Beauty & Health,West,Online,1,34.76,0.0,34.76
103307,2023-04-08,Electronics,West,Online,1,293.23,0.05,278.57
103314,2023-04-08,Sports & Outdoors,East,Online,1,60.62,0.0,60.62
103309,2023-04-08,Clothing,Central,Online,2,57.94,0.0,115.88
103310,2023-04-08,Electronics,Central,Online,2,253.44,0.0,506.88
103311,2023-04-08,Home & Garden,East,Online,4,65.88,0.05,250.34
103312,2023-04-08,Electronics,North,Online,1,277.48,0.0,277.48
103313,2023-04-08,Clothing,South,In-Store,1,44.04,0.1,39.64
103297,2023-04-08,Sports & Outdoors,North,Online,4,76.8,0.0,307.2
103315,2023-04-08,Beauty & Health,East,Online,1,36.13,0.0,36.13
103316,2023-04-08,Electronics,East,In-Store,2,235.93,0.0,471.86
103317,2023-04-08,Electronics,North,In-Store,1,214.33,0.05,203.61
103308,2023-04-08,Electronics,East,Online,1,253.69,0.1,228.32
103296,2023-04-08,Sports & Outdoors,Central,In-Store,1,52.68,0.0,52.68
103300,2023-04-08,Home & Garden,West,Online,1,94.13,0.0,94.13
103294,2023-04-08,Clothing,South,In-Store,1,46.2,0.0,46.2
103295,2023-04-08,Electronics,North,In-Store,1,209.3,0.0,209.3
103275,2023-04-08,Electronics,North,Online,2,251.01,0.0,502.02
103276,2023-04-08,Books & Media,West,In-Store,3,13.87,0.0,41.61
103277,2023-04-08,Electronics,West,Online,1,371.27,0.0,371.27
103278,2023-04-08,Beauty & Health,South,Online,1,34.45,0.0,34.45
103280,2023-04-08,Home & Garden,North,Online,2,78.44,0.0,156.88
103281,2023-04-08,Electronics,West,In-Store,2,260.5,0.0,521.0
103282,2023-04-08,Sports & Outdoors,Central,Online,1,52.41,0.0,52.41
103283,2023-04-08,Clothing,Central,In-Store,1,49.79,0.0,49.79
103279,2023-04-08,Beauty & Health,South,In-Store,1,31.67,0.0,31.67
103285,2023-04-08,Home & Garden,East,In-Store,2,76.55,0.0,153.1
103286,2023-04-08,Beauty & Health,South,In-Store,1,38.94,0.0,38.94
103287,2023-04-08,Clothing,West,Online,3,36.08,0.0,108.24
103288,2023-04-08,Beauty & Health,Central,Online,1,28.84,0.0,28.84
103289,2023-04-08,Home & Garden,South,Online,2,61.19,0.0,122.38
103290,2023-04-08,Sports & Outdoors,West,Online,1,58.19,0.0,58.19
103291,2023-04-08,Home & Garden,North,Online,2,60.85,0.0,121.7
103292,2023-04-08,Home & Garden,North,In-Store,1,106.77,0.0,106.77
103284,2023-04-08,Clothing,Central,Online,1,55.94,0.0,55.94
103293,2023-04-08,Sports & Outdoors,West,Online,2,41.7,0.0,83.4
103355,2023-04-09,Electronics,East,In-Store,1,322.16,0.0,322.16
103354,2023-04-09,Sports & Outdoors,South,Online,1,61.4,0.0,61.4
103353,2023-04-09,Books & Media,Central,Online,1,20.87,0.0,20.87
103352,2023-04-09,Sports & Outdoors,East,Online,1,47.73,0.0,47.73
103348,2023-04-09,Home & Garden,North,In-Store,1,54.59,0.0,54.59
103350,2023-04-09,Electronics,North,In-Store,2,262.0,0.0,524.0
103349,2023-04-09,Sports & Outdoors,South,Online,2,72.84,0.05,138.4
103347,2023-04-09,Electronics,South,In-Store,2,221.36,0.0,442.72
103356,2023-04-09,Sports & Outdoors,North,Online,1,62.55,0.0,62.55
103351,2023-04-09,Books & Media,Central,In-Store,1,21.54,0.0,21.54
103357,2023-04-09,Beauty & Health,South,Online,1,34.68,0.0,34.68
103368,2023-04-09,Clothing,Central,In-Store,1,51.94,0.0,51.94
103359,2023-04-09,Beauty & Health,South,Online,1,30.57,0.0,30.57
103360,2023-04-09,Electronics,North,In-Store,1,185.82,0.0,185.82
103361,2023-04-09,Clothing,South,In-Store,3,38.11,0.0,114.33
103362,2023-04-09,Books & Media,North,In-Store,1,20.05,0.0,20.05
103363,2023-04-09,Sports & Outdoors,Central,Online,3,74.88,0.0,224.64
103364,2023-04-09,Beauty & Health,North,Online,2,29.57,0.0,59.14
103365,2023-04-09,Beauty & Health,Central,In-Store,1,36.27,0.0,36.27
103366,2023-04-09,Home & Garden,West,In-Store,4,62.36,0.0,249.44
103367,2023-04-09,Clothing,Central,Online,1,36.91,0.0,36.91
103369,2023-04-09,Home & Garden,South,In-Store,2,61.66,0.0,123.32
103346,2023-04-09,Home & Garden,Central,In-Store,1,66.81,0.0,66.81
103358,2023-04-09,Books & Media,North,Online,1,24.18,0.05,22.97
103344,2023-04-09,Clothing,West,In-Store,1,50.61,0.0,50.61
103345,2023-04-09,Electronics,Central,Online,1,222.25,0.0,222.25
103342,2023-04-09,Clothing,West,Online,1,43.14,0.0,43.14
103318,2023-04-09,Beauty & Health,West,Online,2,46.59,0.0,93.18
103319,2023-04-09,Sports & Outdoors,North,Online,1,68.71,0.05,65.27
103320,2023-04-09,Electronics,Central,In-Store,1,259.05,0.0,259.05
103321,2023-04-09,Electronics,North,Online,1,303.41,0.0,303.41
103322,2023-04-09,Sports & Outdoors,East,Online,2,71.54,0.0,143.08
103324,2023-04-09,Clothing,North,In-Store,1,37.54,0.0,37.54
103325,2023-04-09,Electronics,North,In-Store,2,290.08,0.1,522.14
103326,2023-04-09,Electronics,West,In-Store,2,282.19,0.0,564.38
103327,2023-04-09,Books & Media,East,Online,1,19.13,0.0,19.13
103328,2023-04-09,Clothing,East,Online,1,49.85,0.0,49.85
103329,2023-04-09,Beauty & Health,North,In-Store,2,38.73,0.0,77.46
103330,2023-04-09,Home & Garden,East,Online,1,68.89,0.0,68.89
103323,2023-04-09,Beauty & Health,West,Online,2,42.36,0.0,84.72
103332,2023-04-09,Electronics,Central,Online,1,215.81,0.0,215.81
103331,2023-04-09,Home & Garden,East,Online,2,85.75,0.0,171.5
103343,2023-04-09,Clothing,North,Online,1,47.63,0.0,47.63
103341,2023-04-09,Electronics,East,Online,1,266.81,0.0,266.81
103339,2023-04-09,Beauty & Health,East,In-Store,1,36.22,0.0,36.22
103338,2023-04-09,Sports & Outdoors,West,Online,2,61.45,0.0,122.9
103340,2023-04-09,Clothing,West,In-Store,1,44.48,0.0,44.48
103337,2023-04-09,Electronics,Central,Online,2,233.23,0.0,466.46
103336,2023-04-09,Clothing,West,Online,1,47.02,0.0,47.02
103335,2023-04-09,Home & Garden,West,Online,2,48.01,0.0,96.02
103334,2023-04-09,Electronics,South,Online,1,274.76,0.0,274.76
103333,2023-04-09,Books & Media,West,Online,2,25.17,0.0,50.34
103393,2023-04-10,Beauty & Health,West,Online,1,27.41,0.0,27.41
103389,2023-04-10,Home & Garden,West,In-Store,1,109.07,0.0,109.07
103390,2023-04-10,Home & Garden,North,In-Store,1,53.92,0.0,53.92
103391,2023-04-10,Electronics,North,In-Store,1,246.95,0.0,246.95
103392,2023-04-10,Clothing,East,In-Store,1,46.41,0.0,46.41
103388,2023-04-10,Books & Media,North,In-Store,1,20.3,0.0,20.3
103394,2023-04-10,Clothing,South,In-Store,1,50.55,0.0,50.55
103401,2023-04-10,Home & Garden,East,In-Store,1,68.01,0.0,68.01
103396,2023-04-10,Beauty & Health,South,Online,1,32.44,0.0,32.44
103398,2023-04-10,Electronics,North,In-Store,1,289.44,0.0,289.44
103399,2023-04-10,Beauty & Health,South,In-Store,1,31.5,0.0,31.5
103400,2023-04-10,Sports & Outdoors,North,Online,1,72.42,0.0,72.42
103402,2023-04-10,Electronics,East,In-Store,1,284.51,0.0,284.51
103387,2023-04-10,Electronics,West,Online,2,189.94,0.0,379.88
103395,2023-04-10,Beauty & Health,West,Online,1,37.78,0.0,37.78
103386,2023-04-10,Clothing,North,In-Store,1,35.29,0.0,35.29
103397,2023-04-10,Home & Garden,East,Online,1,71.61,0.0,71.61
103384,2023-04-10,Sports & Outdoors,South,Online,1,55.31,0.0,55.31
103370,2023-04-10,Electronics,North,Online,2,244.69,0.0,489.38
103372,2023-04-10,Home & Garden,West,In-Store,1,71.04,0.0,71.04
103373,2023-04-10,Home & Garden,East,In-Store,1,102.9,0.0,102.9
103374,2023-04-10,Home & Garden,East,In-Store,1,92.15,0.0,92.15
103375,2023-04-10,Books & Media,West,Online,1,18.71,0.0,18.71
103376,2023-04-10,Books & Media,Central,In-Store,2,23.03,0.0,46.06
103371,2023-04-10,Home & Garden,East,Online,1,86.76,0.0,86.76
103378,2023-04-10,Sports & Outdoors,North,Online,1,53.57,0.0,53.57
103377,2023-04-10,Beauty & Health,South,In-Store,1,36.94,0.0,36.94
103383,2023-04-10,Sports & Outdoors,East,Online,1,68.05,0.0,68.05
103382,2023-04-10,Books & Media,North,In-Store,1,24.64,0.0,24.64
103385,2023-04-10,Sports & Outdoors,Central,Online,1,40.75,0.0,40.75
103380,2023-04-10,Clothing,West,In-Store,2,35.78,0.0,71.56
103379,2023-04-10,Clothing,East,In-Store,1,54.63,0.0,54.63
103381,2023-04-10,Electronics,South,In-Store,2,242.44,0.0,484.88
103420,2023-04-11,Sports & Outdoors,South,Online,2,73.88,0.0,147.76
103421,2023-04-11,Clothing,South,In-Store,1,29.73,0.0,29.73
103422,2023-04-11,Clothing,Central,Online,2,32.02,0.0,64.04
103423,2023-04-11,Electronics,East,Online,1,219.7,0.0,219.7
103424,2023-04-11,Beauty & Health,West,Online,1,35.27,0.0,35.27
103425,2023-04-11,Sports & Outdoors,East,In-Store,3,64.17,0.0,192.51
103426,2023-04-11,Electronics,North,In-Store,1,371.6,0.0,371.6
103428,2023-04-11,Electronics,East,In-Store,1,203.84,0.0,203.84
103430,2023-04-11,Electronics,Central,In-Store,5,210.21,0.0,1051.05
103431,2023-04-11,Electronics,Central,Online,1,254.91,0.0,254.91
103432,2023-04-11,Sports & Outdoors,South,Online,1,49.73,0.0,49.73
103419,2023-04-11,Electronics,South,Online,1,221.34,0.0,221.34
103427,2023-04-11,Clothing,West,In-Store,1,44.35,0.0,44.35
103429,2023-04-11,Electronics,Central,Online,2,346.76,0.0,693.52
103418,2023-04-11,Clothing,West,Online,1,54.81,0.1,49.33
103416,2023-04-11,Sports & Outdoors,West,In-Store,1,81.0,0.0,81.0
103417,2023-04-11,Electronics,South,In-Store,2,224.0,0.0,448.0
103403,2023-04-11,Beauty & Health,Central,Online,1,48.63,0.0,48.63
103404,2023-04-11,Clothing,Central,In-Store,1,41.05,0.0,41.05
103406,2023-04-11,Clothing,South,In-Store,1,60.13,0.0,60.13
103407,2023-04-11,Clothing,East,In-Store,1,42.43,0.0,42.43
103408,2023-04-11,Clothing,Central,In-Store,1,40.75,0.05,38.71
103405,2023-04-11,Home & Garden,West,Online,1,88.63,0.05,84.2
103410,2023-04-11,Sports & Outdoors,Central,In-Store,1,62.95,0.0,62.95
103411,2023-04-11,Home & Garden,South,In-Store,1,89.33,0.0,89.33
103412,2023-04-11,Clothing,East,Online,1,33.88,0.0,33.88
103413,2023-04-11,Sports & Outdoors,Central,Online,1,64.17,0.0,64.17
103414,2023-04-11,Electronics,South,Online,2,239.54,0.0,479.08
103415,2023-04-11,Electronics,South,Online,1,296.17,0.0,296.17
103409,2023-04-11,Home & Garden,West,Online,1,82.77,0.0,82.77
103461,2023-04-12,Electronics,East,In-Store,1,300.03,0.0,300.03
103455,2023-04-12,Home & Garden,South,Online,1,91.76,0.0,91.76
103456,2023-04-12,Clothing,East,Online,1,38.11,0.0,38.11
103457,2023-04-12,Clothing,Central,Online,1,36.84,0.0,36.84
103458,2023-04-12,Electronics,Central,Online,1,233.78,0.0,233.78
103459,2023-04-12,Beauty & Health,North,In-Store,1,33.18,0.0,33.18
103460,2023-04-12,Beauty & Health,East,Online,1,35.91,0.0,35.91
103462,2023-04-12,Clothing,South,Online,3,40.17,0.0,120.51
103469,2023-04-12,Electronics,South,Online,2,183.04,0.05,347.78
103464,2023-04-12,Electronics,Central,In-Store,1,270.06,0.0,270.06
103465,2023-04-12,Home & Garden,North,Online,5,92.52,0.0,462.6
103466,2023-04-12,Beauty & Health,North,In-Store,1,45.71,0.0,45.71
103467,2023-04-12,Sports & Outdoors,East,Online,1,42.9,0.0,42.9
103468,2023-04-12,Clothing,South,Online,1,43.38,0.0,43.38
103470,2023-04-12,Home & Garden,North,In-Store,1,63.61,0.0,63.61
103453,2023-04-12,Beauty & Health,East,In-Store,1,32.96,0.0,32.96
103463,2023-04-12,Books & Media,East,Online,1,21.35,0.0,21.35
103452,2023-04-12,Books & Media,Central,Online,1,26.77,0.0,26.77
103454,2023-04-12,Electronics,West,Online,2,299.1,0.0,598.2
103450,2023-04-12,Home & Garden,Central,Online,1,72.56,0.0,72.56
103433,2023-04-12,Books & Media,West,In-Store,1,20.51,0.0,20.51
103435,2023-04-12,Books & Media,Central,Online,1,19.34,0.0,19.34
103436,2023-04-12,Clothing,East,In-Store,3,46.01,0.0,138.03
103437,2023-04-12,Clothing,South,Online,1,66.77,0.0,66.77
103438,2023-04-12,Sports & Outdoors,North,Online,1,58.79,0.0,58.79
103439,2023-04-12,Beauty & Health,West,In-Store,1,30.89,0.0,30.89
103440,2023-04-12,Sports & Outdoors,North,Online,1,58.06,0.0,58.06
103441,2023-04-12,Sports & Outdoors,North,In-Store,2,58.98,0.0,117.96
103434,2023-04-12,Clothing,West,Online,1,42.41,0.05,40.29
103443,2023-04-12,Electronics,East,In-Store,1,191.67,0.0,191.67
103444,2023-04-12,Home & Garden,South,Online,1,110.01,0.0,110.01
103445,2023-04-12,Home & Garden,Central,In-Store,3,91.28,0.0,273.84
103446,2023-04-12,Clothing,North,In-Store,2,29.69,0.0,59.38
103447,2023-04-12,Clothing,West,In-Store,1,53.33,0.0,53.33
103448,2023-04-12,Clothing,Central,Online,1,44.05,0.0,44.05
103451,2023-04-12,Home & Garden,East,Online,1,68.92,0.0,68.92
103449,2023-04-12,Clothing,West,Online,1,44.4,0.0,44.4
103442,2023-04-12,Home & Garden,North,In-Store,1,88.05,0.0,88.05
103490,2023-04-13,Home & Garden,West,Online,1,87.06,0.0,87.06
103491,2023-04-13,Beauty & Health,Central,Online,3,50.39,0.0,151.17
103492,2023-04-13,Beauty & Health,South,Online,1,41.04,0.0,41.04
103493,2023-04-13,Beauty & Health,Central,In-Store,2,44.21,0.0,88.42
103494,2023-04-13,Clothing,Central,Online,1,44.36,0.0,44.36
103495,2023-04-13,Electronics,North,In-Store,2,274.22,0.0,548.44
103496,2023-04-13,Books & Media,West,Online,1,17.37,0.0,17.37
103500,2023-04-13,Electronics,East,In-Store,1,344.41,0.0,344.41
103498,2023-04-13,Clothing,East,In-Store,2,62.35,0.0,124.7
103499,2023-04-13,Home & Garden,East,Online,1,96.74,0.05,91.9
103501,2023-04-13,Clothing,North,Online,1,34.45,0.0,34.45
103502,2023-04-13,Clothing,South,In-Store,1,26.76,0.05,25.42
103503,2023-04-13,Clothing,Central,In-Store,1,53.54,0.0,53.54
103489,2023-04-13,Electronics,North,Online,1,279.34,0.0,279.34
103497,2023-04-13,Books & Media,North,Online,1,16.49,0.0,16.49
103488,2023-04-13,Beauty & Health,North,Online,1,37.24,0.05,35.38
103487,2023-04-13,Electronics,North,In-Store,2,312.05,0.05,592.9
103486,2023-04-13,Books & Media,Central,In-Store,1,16.04,0.0,16.04
103471,2023-04-13,Home & Garden,West,In-Store,1,76.09,0.0,76.09
103472,2023-04-13,Beauty & Health,West,Online,1,45.56,0.0,45.56
103473,2023-04-13,Sports & Outdoors,East,Online,1,48.37,0.0,48.37
103475,2023-04-13,Home & Garden,North,In-Store,1,89.88,0.0,89.88
103476,2023-04-13,Beauty & Health,South,In-Store,1,43.56,0.0,43.56
103477,2023-04-13,Clothing,West,Online,3,32.2,0.0,96.6
103478,2023-04-13,Clothing,South,In-Store,1,27.26,0.0,27.26
103474,2023-04-13,Clothing,North,Online,1,42.57,0.0,42.57
103480,2023-04-13,Sports & Outdoors,South,Online,1,70.44,0.0,70.44
103481,2023-04-13,Home & Garden,West,In-Store,1,48.38,0.0,48.38
103482,2023-04-13,Electronics,West,In-Store,2,239.94,0.0,479.88
103483,2023-04-13,Sports & Outdoors,West,In-Store,1,61.85,0.0,61.85
103484,2023-04-13,Home & Garden,South,Online,1,71.65,0.0,71.65
103485,2023-04-13,Beauty & Health,Central,In-Store,2,37.67,0.0,75.34
103479,2023-04-13,Clothing,North,Online,1,31.9,0.0,31.9
103534,2023-04-14,Sports & Outdoors,North,In-Store,3,61.51,0.0,184.53
103527,2023-04-14,Clothing,Central,Online,4,51.36,0.0,205.44
103528,2023-04-14,Electronics,Central,Online,1,270.22,0.0,270.22
103529,2023-04-14,Sports & Outdoors,East,Online,1,52.73,0.0,52.73
103530,2023-04-14,Books & Media,Central,Online,1,22.15,0.0,22.15
103531,2023-04-14,Clothing,South,Online,1,42.81,0.0,42.81
103532,2023-04-14,Electronics,West,In-Store,1,326.17,0.0,326.17
103533,2023-04-14,Electronics,East,In-Store,1,281.96,0.0,281.96
103535,2023-04-14,Clothing,Central,Online,2,47.55,0.0,95.1
103542,2023-04-14,Electronics,West,In-Store,1,306.74,0.0,306.74
103537,2023-04-14,Books & Media,West,Online,1,16.1,0.0,16.1
103538,2023-04-14,Sports & Outdoors,West,Online,1,84.02,0.1,75.62
103539,2023-04-14,Clothing,South,Online,1,49.13,0.0,49.13
103544,2023-04-14,Clothing,South,In-Store,1,41.31,0.05,39.24
103540,2023-04-14,Beauty & Health,West,In-Store,3,44.11,0.0,132.33
103541,2023-04-14,Clothing,South,Online,1,38.14,0.0,38.14
103526,2023-04-14,Beauty & Health,South,In-Store,1,33.4,0.0,33.4
103543,2023-04-14,Electronics,North,In-Store,1,326.43,0.0,326.43
103536,2023-04-14,Clothing,East,In-Store,1,47.77,0.0,47.77
103525,2023-04-14,Books & Media,Central,In-Store,1,20.33,0.0,20.33
103508,2023-04-14,Clothing,North,In-Store,1,47.96,0.0,47.96
103523,2023-04-14,Home & Garden,West,Online,1,88.46,0.0,88.46
103524,2023-04-14,Clothing,North,In-Store,1,48.4,0.0,48.4
103504,2023-04-14,Clothing,Central,Online,1,37.97,0.0,37.97
103505,2023-04-14,Sports & Outdoors,East,In-Store,1,61.57,0.0,61.57
103506,2023-04-14,Beauty & Health,North,In-Store,1,36.5,0.0,36.5
103507,2023-04-14,Books & Media,South,In-Store,1,21.16,0.0,21.16
103510,2023-04-14,Home & Garden,East,Online,1,91.99,0.0,91.99
103511,2023-04-14,Electronics,North,Online,1,253.16,0.0,253.16
103512,2023-04-14,Clothing,West,Online,1,47.18,0.05,44.82
103513,2023-04-14,Electronics,East,Online,3,251.92,0.0,755.76
